Name,Latitude,Longitude,Address,id
Ward 5,10.805738299485084,106.6841756,"5/43 Thích Quảng Đức, Phường 5, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",1674
Ward 5,10.761721899482133,106.666874,"60 Nguyễn Tiểu La, Phường 5, Quận 10, Thành phố Hồ Chí Minh, Vietnam",1675
Ward 6,10.751429999481449,106.67026699999998,"21 Đ. Nguyễn Thời Trung, Phường 6, Quận 5, Thành phố Hồ Chí Minh, Vietnam",1676
Ward 6,10.76210399948216,106.6629117,"255/81f Nguyễn Lâm, Phường 6, Quận 10, Thành phố Hồ Chí Minh, Vietnam",1677
Ward 6,10.760609799482058,106.7002155,"L14 Đ. Hoàng Diệu, Phường 6, Quận 4, Thành phố Hồ Chí Minh, Vietnam",1678
Ward 7,10.754448499481647,106.67317319999998,"455/202B Đ. Nguyễn Trãi, Phường 7, Quận 5, Thành phố Hồ Chí Minh, Vietnam",1679
Ward 7,10.75942739948198,106.66037489999998,"36 Lý Nam Đế, Phường 7, Quận 11, Thành phố Hồ Chí Minh, Vietnam",1680
Ward 7,10.763187799482234,106.66075569999998,"507 Đ. Nhật Tảo, Phường 7, Quận 10, Thành phố Hồ Chí Minh, Vietnam",1681
Ward 7,10.364079399457417,107.0809014,"6 Đường Bế Văn Đàn, Phường 7, Thành phố Vũng Tầu, Bà Rịa - Vũng Tàu, Vietnam",1682
Ward 7,10.801527699484804,106.6894466,"15, 11 Nhiêu Tứ, Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",1683
Ward 8,10.761105899482091,106.7028195,"11 Vĩnh Khánh, Phường 8, Quận 4, Thành phố Hồ Chí Minh, Vietnam",1684
Ward 8,10.764831799482344,106.6655437,"237/ 8b/15, Phường 8, Quận 10, Thành phố Hồ Chí Minh, Vietnam",1685
Ward 8,10.354832099456884,107.0933713,"B4 Bình Giã, Phường 8, Thành phố Vũng Tầu, Bà Rịa - Vũng Tàu, Vietnam",1686
Ward 8,10.756182699481764,106.6733998,"319/70A Đ. Trần Phú, Phường 8, Quận 5, Thành phố Hồ Chí Minh, Vietnam",1687
Ward 9,10.766251299482438,106.67230739999998,"442/335b Sư Vạn Hạnh Tổ39 Khu phốIII, Phường 9, Quận 10, Thành phố Hồ Chí Minh, Vietnam",1688
Ward 9,10.763518299482252,106.7015248,"109/45A Đ. Bến Vân Đồn, Phường 9, Quận 4, Thành phố Hồ Chí Minh, Vietnam",1689
Ward 9,10.845984999487824,106.65278549999998,"62/9N Phạm Văn Chiêu, Phường 9, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam",1690
Ward 9,10.3724615994579,107.087251,"03 Ng. Tất Tố, Phường 9, Thành phố Vũng Tầu, Bà Rịa - Vũng Tàu, Vietnam",1691
Ward 9,10.758250499481903,106.67092449999998,"78/39 Đ. An Dương Vương, Phường 9, Quận 5, Thành phố Hồ Chí Minh, Vietnam",1692
Xã Hòa Phú,12.618091999639764,107.9407807,"JW9R+673, Hoà Phú, Thành phố Buôn Ma Thuột, Đắk Lắk, Vietnam",1693
Xã Vũ Sơn,20.454291500390298,106.3961078,"F93V+VWJ Tigerken (Lam Biển), Tây Sơn, Kiến Xương, Thái Bình, Vietnam",1694
Xóm Chiếu,10.755734899481736,106.7095346,"173 Xóm Chiếu, Phường 16, Quận 4, Thành phố Hồ Chí Minh, Vietnam",1695
Xuân An,10.929351399493603,107.249588,"118 Nguyễn Tri Phương, Xuân An, Long Khánh, Đồng Nai, Vietnam",1696
Xuân Bình,10.93166819949377,107.2382741,"A107, Phường Xuân Bình, Thị Xã Long Khánh, Xuân Bình, Long Khánh, Đồng Nai, Vietnam",1697
Xuân Phú,16.466334500077377,107.60472679999998,"Lo 1 Lý Tự Trọng tổ 12, Xuân Phú, Thành phố Huế, Thừa Thiên Huế, Vietnam",1698
Xuân Tân,10.900356499491576,107.2275354,"61, 61, QL1A, Xuân Tân, Long Khánh, Đồng Nai, Vietnam",1699
Xuân Tăng,22.418943000401548,104.0507601,"C392+JCP, P. Xuân Tăng, Lào Cai, Vietnam",1700
Xuân Tây,10.820812899486109,107.36782169999998,"R9C9+84 Cẩm Mỹ District, Dong Nai, Vietnam",1701
Xuan Thien,20.145743900378744,106.145201,"44VW+V3P, Xuân Thiện, Kim Sơn District, Ninh Bình, Vietnam",1702
Xuân Thọ,11.93855119957482,108.5306281,"WGQJ+J9H, QL20, Đa Thọ, Thành phố Đà Lạt, Lâm Đồng, Vietnam",1703
Xuân Trung,10.93873719949427,107.2456736,"99 Huỳnh Văn Nghệ, Xuân Trung, Long Khánh, Đồng Nai, Vietnam",1704
Xương Huân,12.25631159960428,109.1966499,"44/12, Đường Nguyễn Bỉnh Khiêm, Phường Xương Huân, Xương Huân, Nha Trang, Khánh Hòa 650000, Vietnam",1705
Yên Lạc,21.21905170040765,105.57947389999998,"6H9H+6C, Tam Hồng, Yên Lạc District, Vĩnh Phúc, Vietnam",1706
Yen Loc,20.08612710037622,106.0649436,"33P7+MRH, QL10, Yên Lộc, Kim Sơn, Ninh Bình, Vietnam",1707
Yen Mat,20.131794700378165,106.0723409,"43JC+PW Kim Sơn District, Ninh Bình, Vietnam",1708
Yết Kiêu,20.96152160040364,107.0770775,"1 Nguyễn Thái Học, Yết Kiêu, Thành phố Hạ Long, Quảng Ninh, Vietnam",1709
Bắc Giang,21.27793130040831,106.1938814,"2 Nguyễn Văn Cừ, Phường Ngô Quyền, Bắc Giang, Vietnam",1710
Bắc Kạn,22.14949150040648,105.837248,"2 Trường Chinh, Phùng Chí Kiên, Bắc Kạn, Vietnam",1711
Bạc Liêu,9.282488199409196,105.7260685,"58 Cao Văn Lầu, Phường 2, Bạc Liêu, Vietnam",1712
Bắc Ninh,21.18412420040722,106.07187949999998,"51 Lê Văn Thịnh, Suối Hoa, Bắc Ninh, Vietnam",1713
Bảo Lộc,11.550694099541268,107.80925109999998,"HR25+8MW, Hồng Bàng, Phường 1, Bảo Lộc, Lâm Đồng, Vietnam",1714
Ba Ria,10.496269599465236,107.1688433,"171, Nguyễn Đình Chiểu, Khu Phố Vi, Phước Hiệp, Bà Rịa, Bà Rịa - Vũng Tàu, Vietnam",1715
Bavet,11.069127199503637,106.1436226,"349V+MC Krong Bavet, Cambodia",1716
Ben Tre,10.244821399450714,106.3734823,"131b3 Đại Lộ Đồng Khởi, P. Phú Khương, Bến Tre, Vietnam",1717
Bien Hoa,10.956945399495552,106.8536492,"71 Dương Bạch Mai, Tam Hiệp, Thành phố Biên Hòa, Đồng Nai, Vietnam",1718
Buôn Ma Thuột,12.679682699645998,108.04473679999998,"1a QL14, Thắng Lợi, Thành phố Buôn Ma Thuột, Đắk Lắk, Vietnam",1719
Ca Mau,9.179221499406111,105.14579089999998,"54HW+P6H, Phường 2, Thành phố Cà Mau, Ca Mau, Vietnam",1720
Cẩm Phả,21.00443200040443,107.278029,"09 Ngõ 80 - Thanh Niên, Cẩm Bìn, Cẩm Phả, Quảng Ninh, Vietnam",1721
Cam Ranh,11.916669599572856,109.14861,"2133 Hùng Vương, Cam Thuận, Cam Ranh, Khánh Hòa, Vietnam",1722
Can Tho,10.04518589944024,105.7448944,"218, 30 Tháng 4, Quận Ninh Kiều, Thành Phố Cần Thơ, Long Hoà, Bình Thủy, Cần Thơ, Vietnam",1723
Cao Bằng,22.66666210039521,106.2588039,"V103, Phố Xuân Trường, P. Hợp giang, Cao Bằng, Vietnam",1724
Cao Lanh,10.462032199463172,105.6357948,"FJ6P+H2Q, Phường 1, TP. Cao Lãnh, Dong Thap, Vietnam",1725
Chau Doc,10.710181499478727,105.1188675,"49 Nguyễn Hữu Cảnh, Châu Phú A, Châu Đốc, An Giang, Vietnam",1726
Chí Linh,21.107420900406144,106.38732039999998,"495P+3Q6 Công Viên Hồ Mật Sơn, Trần Hưng Đạo, TT. Sao Đỏ, Chí Linh, Hải Dương, Vietnam",1727
Cho Lon,10.751491799481451,106.66047319999998,"Đ. Lương Nhữ Học/15 Hẻm 62, Khu Phố 6, Quận 5, Thành phố Hồ Chí Minh, Vietnam",1728
Dalat,11.940241599574977,108.4375758,"WCRQ+64M, Phường 1, Thành phố Đà Lạt, Lâm Đồng, Vietnam",1729
Đà Nẵng,16.068000000032306,108.212,"3696+4RV, Hoà Hải, Ngũ Hành Sơn, Đà Nẵng 550000, Vietnam",1730
Dien Bien Phu,21.387489300409268,103.0185,"KHU PHỐ 3, PHƯỜNG TÂN THANH, THÀNH PHỐ ĐIỆN BIÊN PHỦ, Phường Mường Thanh, Thành phố Điện Biên Phủ, Điện Biên, Vietnam",1731
Dong Ha,16.81728450011589,107.1010378,"R482+V8G, Phường 1, Đông Hà, Quảng Trị, Vietnam",1732
Đồng Hới,17.469504900183555,106.6177781,"Số 12, Ngõ 74 Trần Hưng Đạo, Phường Hải Thịnh, Đồng Hới, Quảng Bình, Vietnam",1733
Đồng Xoài,11.538958299540296,106.9047378,"322 QL14, Tân Đồng, Đồng Xoài, Bình Phước, Vietnam",1734
Đức Trọng,11.712000399554888,108.3538203,"986 QL20, Liên Nghĩa, Đức Trọng, Lâm Đồng, Vietnam",1735
Gia Nghĩa,12.000598599580435,107.69602589999998,"2M2W+7GW City Flower Garden, Phường Nghĩa Trung, Gia Nghĩa, Đắk Nông, Vietnam",1736
Ha Giang,22.82645920039022,104.9846342,"RXGM+GP9, P. Nguyễn Trãi, Hà Giang, Vietnam",1737
Hải Dương,20.94308780040328,106.3225388,"139 An Thái, P. Bình Hàn, Thành phố Hải Dương, Hải Dương, Vietnam",1738
Haiphong,20.85886400040152,106.6749591,"3 P. Hạ Lý, Hạ Lý, Hồng Bàng, Hải Phòng, Vietnam",1739
Ha Long,20.952836500403468,107.0800003,"6 Ba Đèo, P. Bạch Đằng, Thành phố Hạ Long, Quảng Ninh, Vietnam",1740
Hanoi,21.02944980040488,105.85444409999998,"119 Phố Nam Đồng, Nam Đồng, Đống Đa, Hà Nội, Vietnam",1741
Hà Tiên,10.382801899458505,104.4859503,"62 Mạc Thiên Tích, P, Hà Tiên, Kiên Giang, Vietnam",1742
Hà Tĩnh,18.345274500264004,105.9019482,"233 Hải Thượng Lãn Ông, Tân Giang, Hà Tĩnh, Vietnam",1743
Hòa Bình,20.81300140040047,105.3452974,"R87V+MX3, Dân Chủ, Hòa Bình, Hoa Binh, Vietnam",1744
Ho Chi Minh City,10.775843899483071,106.7017555,"110 Đ. Nguyễn Huệ, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Vietnam",1745
Hoi An,15.879813700010615,108.3273939,"83 Trần Hưng Đạo, Phường Minh An, Hội An, Quảng Nam, Vietnam",1746
Hong Ngu,10.808386699485265,105.3417921,"R85R+9PR, Đ. Nguyễn Trãi, Phường An Thạnh, Hồng Ngự, Đồng Tháp, Vietnam",1747
Hue,16.463801300077098,107.58219110000002,"FH7J+QJW, Lê Duẩn, Phú Thuân, Thành phố Huế, Thừa Thiên Huế, Vietnam",1748
Hưng Yên,20.649098300396258,106.0509951,"Công ty cơ khí 1-5, 1-5 Phố Nguyễn Thiện Thuật, Minh Khai, Hưng Yên, Vietnam",1749
Kon Tum,14.361525599832076,108.0039102,"9263+HCQ, Lê Hồng Phong, Quang Trung, Kon Tum, Vietnam",1750
Lai Chau,22.39966120040197,103.4516882,"241 Trần Hưng Đạo, Quyết Thắng, Thị xã Lai Châu, Lai Châu, Vietnam",1751
Lạng Sơn,21.852875900409536,106.7597458,"12B Bắc Sơn, Khối 2, Thành phố Lạng Sơn, Lạng Sơn, Vietnam",1752
Lào Cai,22.499745200399666,103.9656924,"1B Đ. Hoàng Liên, Cốc Lếu, Tp. Lào Cai, Lào Cai, Vietnam",1753
Long Khanh,10.9335278994939,107.2416829,"136 Hồng Thập Tự, Xuân Bình, Long Khánh, Đồng Nai, Vietnam",1754
Long Xuyen,10.390543699458952,105.4337523,"Tượng Thiếu Nữ, 18 Đ.Tôn Đức Thắng, P. Mỹ Bình, Thành phố Long Xuyên, An Giang, Vietnam",1755
Mong Cai,21.52902790041,107.9691594,"06 Hùng Vương, P. Trần Phú, Móng Cái, Quảng Ninh, Vietnam",1756
Mường Lay,22.0484698004078,103.1590651,"25X5+9J TX. Mường Lay, Điện Biên, Vietnam",1757
My Tho,10.36061969945722,106.3658439,"14 Huỳnh Tịnh Của, Phường 7, Thành phố Mỹ Tho, Tiền Giang, Vietnam",1758
Nam Định,20.42326410038925,106.1688515,"C5F9+7CX, Trần Đăng Ninh, TP. Nam Định, Nam Định, Vietnam",1759
Ngã Bảy,9.815833099429398,105.819098,"RR89+6GM, Đường Nguyễn Thị Minh Khai, Ngã Bảy, Hậu Giang, Vietnam",1760
Nha Trang,12.243169299603023,109.1898675,"74 Ng. Gia Tự, Phước Tiến, Nha Trang, Khánh Hòa 650000, Vietnam",1761
Ninh Bình,20.254542100383105,105.9764854,"50 Dương Vân Nga, Thanh bình, Ninh Bình, Vietnam",1762
Phan Rang - Tháp Chàm,11.576982899543452,108.9865391,"128/2/8 Trần Phú, Phủ Hà, Phan Rang-Tháp Chàm, Ninh Thuận, Vietnam",1763
Phan Thiet,10.931024999493726,108.1014632,"5 Thủ Khoa Huân, Phú Thuỷ, Thành phố Phan Thiết, Bình Thuận, Vietnam",1764
Phúc Yên,21.233270500407823,105.7035505,"18, Đường Lạc Long Quân, Phường Trưng Trắc, Thị Xã Phúc Yên, Phường Hùng Vương, Phúc Yên, Vĩnh Phúc, Vietnam",1765
Phủ Lý,20.5447207003932,105.91551699999998,"Tổ 7 Phạm Ngọc Thạch, Bảo Thôn, Tp. Phủ Lý, Hà Nam, Vietnam",1766
Phu Quoc,10.215309299449109,103.98804429999998,"6X8Q+46 Dương Tơ, Thành phố Phú Quốc, Kiên Giang, Vietnam",1767
Pleiku,13.97159819978686,108.0143597,"Quảng trường Phù Đổng, 6 Trường Chinh, Phù Đổng, Thành phố Pleiku, Gia Lai 600000, Vietnam",1768
Quảng Ngãi,15.119003699921358,108.8095598,"4R95+HVF, Nghĩa Chánh Bắc, Quảng Ngãi, Vietnam",1769
Quy Nhơn,13.770408999763893,109.232667,"30 Xuân Diệu, Phường Lê Lợi, Thành phố Qui Nhơn, Bình Định, Vietnam",1770
Rạch Giá,10.010710399438532,105.0832623,"Công viên Nguyễn Trung Trực, Phạm Hồng Thái, Thanh Vân, Rạch Giá, Kiên Giang, Vietnam",1771
Sadec,10.29437159945346,105.7588147,"273b Đường Lý Thường Kiệt, Phường 1, Sa Đéc, Đồng Tháp, Vietnam",1772
Saigon,10.771551199482786,106.6983801,"Chợ Bến Thành, Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh, Vietnam",1773
Sam Son,19.737308100359588,105.8933004,"PVPV+XJG, Đường Lý Tự Trọng, P. Bắc Sơn, Sầm Sơn, Thanh Hoá, Vietnam",1774
Sóc Trăng,9.602672399420468,105.9733211,"April 30th Park, 36 Hai Bà Trưng, Phường 1, Sóc Trăng, Vietnam",1775
Sơn La,21.327404800408782,103.91517009999998,"2 Chu Văn Thịnh, P. Quyết Thắng, Sơn La, Vietnam",1776
Tam Kỳ City,15.56737349997419,108.48421279999998,"HF8M+XMH, Điện Biên Phủ, Phường An Xuân, Tam Kỳ, Quảng Nam, Vietnam",1777
Tan An,10.535965399467662,106.4047541,"11 Châu Văn Giác, Phường 4, Tân An, Long An, Vietnam",1778
Tây Ninh,11.313828599522177,106.0964769,"84, Đường Cách Mạng Tháng Tám, Phường 1, Thị Xã Tây Ninh, Phường 3, Tây Ninh, Vietnam",1779
Thái Bình,20.449288000390126,106.34248929999998,"33 Nguyễn Công Trứ, Tổ 18, Thái Bình, Vietnam",1780
Thai Nguyen,21.592477000410145,105.8435398,"25 Đ. Cách Mạng Tháng 8, Trưng Vương, Thành phố Thái Nguyên, Thái Nguyên, Vietnam",1781
Thanh Hóa,19.81171900036339,105.77456979999998,"RQ6F+PR7, Phan Chu Trinh, P. Điện Biên, Thành phố Thanh Hóa, Thanh Hoá, Vietnam",1782
Thu Dau Mot City,10.980843499497253,106.6537483,"7 Trần Hưng Đạo, Phú Cường, Thủ Dầu Một, Bình Dương, Vietnam",1783
Thu Duc,10.82982949948672,106.76178989999998,"45 Đ. Nguyễn Văn Bá, Phước Long A, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",1784
Tra Vinh,9.9355828994349,106.3397849,"23 Nam Kỳ Khởi Nghĩa, Phường 2, Trà Vinh, Vietnam",1785
Từ Sơn,21.11330900040623,105.9568611,"Lý Thái Tổ Park, Đường Lý Thái Tổ, Đình Bảng, Từ Sơn, Bắc Ninh, Vietnam",1786
Tuyen Quang,21.787969500409865,105.217387,"Thành phố Tuyên Quang - Tỉnh Tuyên Quang, Q6Q9+6FJ, An Tường, Tp. Tuyên Quang, Tuyên Quang, Vietnam",1787
Tuy Hòa,13.087722599688552,109.2993584,"2 Phan Đình Phùng, Phường 2, Tuy Hòa, Phú Yên, Vietnam",1788
Uông Bí,21.04146920040509,106.7740261,"2QRF+HJ Uông Bí, Quảng Ninh, Vietnam",1789
Viet Tri,21.32422900040876,105.3881392,"163 Lê Quý Đôn, Ph.Gia Cẩm, Thành phố Việt Trì, Phú Thọ, Vietnam",1790
Vinh,18.669244500290105,105.6881594,"16 Trường Thi, Thành phố Vinh, Nghệ An, Vietnam",1791
Vinh Long,10.25442809945124,105.96696649999998,"1/2 Lưu Văn Liệt, Phường 2, Vĩnh Long, Vietnam",1792
Vĩnh Yên,21.30884790040861,105.5916322,"Số 9 Lê Lợi, Tích Sơn, Vĩnh Yên, Vĩnh Phúc, Vietnam",1793
Vi Thanh,9.783223099427955,105.4670349,"305 Trần Hưng Đạo, Phường 1, Vị Thanh, Hậu Giang, Vietnam",1794
Vung Tau,10.348648499456534,107.0765028,"52 Trưng Trắc, Phường 1, Thành phố Vũng Tầu, Bà Rịa - Vũng Tàu, Vietnam",1795
Yên Bái,21.69611000041013,104.8752392,"16 Lê Quý Đôn, P.Hồng Hà, Thành phố Yên Bái, Yên Bái, Vietnam",1796
Bach Long Vi Island,20.134387641098463,107.73011652412151,"4PMJ+R3G, đảo Bạch Long Vĩ, Hai Phong, Vietnam",1797
Bãi Chắn Coong Pha,21.65870550041017,107.8067637,"MR54+FP Móng Cái, Quảng Ninh, Vietnam",1798
Bãi Lục Lầm,21.53293090041001,108.03957219999998,"G2MQ+5R Móng Cái, Quảng Ninh, Vietnam",1799
Bà Islet,8.648609687116823,106.55605866859494,"JHX4+CC Côn Đảo, Bà Rịa - Vũng Tàu, Vietnam",1800
Bay Canh Islet,8.669923849645707,106.6828025710028,"MM9M+X4 Côn Đảo, Bà Rịa - Vũng Tàu, Vietnam",1801
Big Tre Islet,8.707211783949885,106.54285602484576,"PG4V+V4 Côn Đảo, Bà Rịa - Vũng Tàu, Vietnam",1802
Bình Ba Island,11.839353889460934,109.237231672849,"R6QP+WVM, Cam Ranh, Khánh Hòa, Vietnam",1803
Bồ Hòn,20.84185226417783,107.09659593101208,"R3RW+PJ Cát Hải, Hai Phong, Vietnam",1804
Bong Lan Islet,8.65075129939462,106.6747624,"MM2F+8W Côn Đảo, Bà Rịa - Vũng Tàu, Vietnam",1805
Bong Lan Islet,8.650789304126667,106.67494026645582,"MM2F+8X Côn Đảo, Bà Rịa - Vũng Tàu, Vietnam",1806
Cái Bầu Island,21.15637425559363,107.4785996097604,"5F4H+GC Vân Đồn District, Quảng Ninh, Vietnam",1807
Cam Nam Island,15.869756447313222,108.34288168179611,"14 Lương Như Bích, Cẩm Nam, Hội An, Quảng Nam, Vietnam",1808
Cau Islet,8.690962875338858,106.7394926904818,"MPRQ+9Q Côn Đảo, Bà Rịa - Vũng Tàu, Vietnam",1809
Central Reef,8.931455699399828,112.3532172,6PWJW9J3+H7,1810
Con Au,10.03040843529567,105.80509320924,"2RJ4+52 Cái Răng, Cần Thơ, Vietnam",1811
Côn Chim,9.918165369003898,106.42604942901616,"WC9G+7C Châu Thành District, Trà Vinh Province, Tra Vinh, Vietnam",1812
Côn Cỏ,9.952644221937524,106.3970639066124,"X93W+3R Châu Thành District, Trà Vinh Province, Tra Vinh, Vietnam",1813
Cồn Cỏ Island,17.15871137021728,107.3393038074261,"585Q+39P Đèn biển Cồn Cỏ, Cồn Cỏ, Quảng Trị, Vietnam",1814
Côn Công Điên,9.792561765207449,106.04398718013782,"Vườn nhãn ông Bảy Ấn, 224/1 Ấp Mỹ Phước Đường Đất, Nhơn Mỹ, Kế Sách, Sóc Trăng, Vietnam",1815
Côn Đảo National Park,8.700784216320175,106.6094399921171,"PJ25+8Q Côn Đảo, Bà Rịa - Vũng Tàu, Vietnam",1816
Cồn Phú Đa,10.251469373890965,106.06598738145289,"7338+2C2, Unnamed, Road, Chợ Lách, Bến Tre, Vietnam",1817
Côn Phụng,9.876000312751948,106.4775747818124,"VFGH+C2 Châu Thành District, Trà Vinh Province, Tra Vinh, Vietnam",1818
Côn Sơn Island,8.694907399395305,106.5884723,"MHVQ+X9 Côn Đảo, Bà Rịa - Vũng Tàu, Vietnam",1819
Cù Lao Bến Đình,10.375385599458072,107.0748567,"93GF+5W Thành phố Vũng Tầu, Bà Rịa - Vũng Tàu, Vietnam",1820
Cù Lao Đât,10.012088122209056,106.52330056719828,"2G7F+28P, An Hiệp, Ba Tri District, Ben Tre, Vietnam",1821
Cù lao Giêng,10.48804026162831,105.53567626048392,"FGQP+67 Chợ Mới District, An Giang, Vietnam",1822
Cù lao Hòa Minh,9.89224535119568,106.47984812710668,"VFRH+VW Châu Thành District, Trà Vinh Province, Tra Vinh, Vietnam",1823
Cù lao Linh,10.084811444700607,105.74973977659408,"3PMX+WV Bình Thủy, Cần Thơ, Vietnam",1824
Cù lao Long Trí,9.974674953406716,106.36876490158808,"X9F9+VG Trà Vinh, Vietnam",1825
Cù lao Mây,9.956317847831244,105.9001584508742,"XW42+G3 Trà Ôn District, Vinh Long, Vietnam",1826
Cù Lao Mẻ,10.812314299485532,105.2794504,"R76H+WQ Hồng Ngự District, Dong Thap, Vietnam",1827
Cu Lao Ong Ho,10.419219957200966,105.434011128254,"CC9M+MJ Thành phố Long Xuyên, An Giang, Vietnam",1828
Cù Lao Phố,10.936158799494086,106.8412403,"WRPR+FF Thành phố Biên Hòa, Đồng Nai, Vietnam",1829
Cù Lao Poulo Gambir,13.61866869974677,109.34768259999998,"J89X+F3 Thành phố Qui Nhơn, Bình Định, Vietnam",1830
Dam Ngang Island,9.911348299433756,104.0154414,"W268+G5 Hòn Thơm, Thành phố Phú Quốc, Kiên Giang, Vietnam",1831
Dam Trong Island,10.002628199438137,104.0323211,"223J+3W Hòn Thơm, Thành phố Phú Quốc, Kiên Giang, Vietnam",1832
Đảo Bình Ba,11.836511699565731,109.2377491,"R6PQ+CCH, Cam Bình, Cam Ranh, Khánh Hòa, Vietnam",1833
Đảo Cao Lô,21.04530915757509,107.59239327451108,"2HWR+4X Vân Đồn District, Quảng Ninh, Vietnam",1834
Đảo Chàng Ngo,21.093671835635625,107.55520168177182,"3HV4+F3 Vân Đồn District, Quảng Ninh, Vietnam",1835
Đảo Chim Rơi,21.510653700409936,108.0519104,"G362+7Q Móng Cái, Quảng Ninh, Vietnam",1836
Đảo Cò,20.65220949835249,106.05420209109522,"Nam Hoa Park, Lê Lai, Lê Lợi, Hưng Yên, Vietnam",1837
Đảo Cống Đông,20.898719854120227,107.3145154633152,"V8X7+FR Vân Đồn District, Quảng Ninh, Vietnam",1838
Đảo Cống Tây,20.88963274510969,107.30749559231997,"V8Q4+VX Vân Đồn District, Quảng Ninh, Vietnam",1839
Đảo Đầu Bê,20.75182629856459,107.13632680455028,"Q42P+PG Cát Hải, Hai Phong, Vietnam",1840
Đảo Giác Lâm,20.95731409794497,107.46636789050106,"XF48+WG Vân Đồn District, Quảng Ninh, Vietnam",1841
Đảo Hạ Mai,20.725925704414365,107.45975737400818,"PFG5+9W Vân Đồn District, Quảng Ninh, Vietnam",1842
Đảo Hang Trai,20.789430982818928,107.12523223129708,"Q4QG+Q3 Cát Hải, Hai Phong, Vietnam",1843
Đảo Kim Cương,10.778596599483262,106.7466641,"1 Trần Quý Kiên, Phường Thạnh Mỹ Lợi, Quận 2, Thành phố Hồ Chí Minh, Vietnam",1844
Đảo Nất Đất,20.75117747672339,107.39295996174964,"Q92V+F5 Vân Đồn District, Quảng Ninh, Vietnam",1845
Đảo Ngọc Vừng,20.819914155979085,107.35921315035904,"R995+XM Vân Đồn District, Quảng Ninh, Vietnam",1846
Đảo Phượng Hoàng,20.79143885770792,107.40951073645095,"QCR5+HR Vân Đồn District, Quảng Ninh, Vietnam",1847
Đảo Sậu Nam,21.176108652141984,107.6653024219194,"5MG8+C4 Vân Đồn District, Quảng Ninh, Vietnam",1848
Đảo Thẻ Vàng,20.9396231185024,107.35132437319098,"W9Q2+RG Vân Đồn District, Quảng Ninh, Vietnam",1849
Đảo Trần,21.238493256650003,107.9654616995536,"6XQ8+95 Cô Tô District, Quảng Ninh, Vietnam",1850
Đảo Vạn Cảnh,20.877194389565425,107.36181508495974,"V9G6+VP Vân Đồn District, Quảng Ninh, Vietnam",1851
Đảo Vạn Duôi,20.92121764837123,107.33076629426768,"W8CJ+F8 Vân Đồn District, Quảng Ninh, Vietnam",1852
Đảo Yến,17.911822600225868,106.4951528,"WF6W+P3 Quảng Đông, Quảng Trạch, Quảng Bình, Vietnam",1853
Dáu Island,20.667191500396765,106.8157251,"MR88+HGQ, Hải Đăng, Đồ Sơn, Hai Phong, Vietnam",1854
Đông Chén Island,20.93363959250624,107.41691314757404,"WCM8+FQ Vân Đồn District, Quảng Ninh, Vietnam",1855
Đồng Rui Island,21.230629140955948,107.40398771353554,"6CJ3+7H Tiên Yên District, Quảng Ninh, Vietnam",1856
Dua Island,9.99492669943776,104.00986779999998,"X2V5+XW Hòn Thơm, Thành phố Phú Quốc, Kiên Giang, Vietnam",1857
Fingernail Island,9.917295199434037,104.0232971,"W29C+2QG, Hòn Thơm, Phú Quốc, Kien Giang, Vietnam",1858
Go Gang Island,10.43817267447351,107.13420904080498,"C4QP+32X, Unnamed, Road, Vũng Tàu, Bà Rịa - Vũng Tàu, Vietnam",1859
Grande Catwick Island,10.05478886156472,108.89758432671428,7P2C3V3X+W2,1860
Green Island,10.405392935652168,107.09895068713654,"C34X+5H Vũng Tàu, Ba Ria - Vung Tau, Vietnam",1861
Hai Tac Island,10.317902265112554,104.33030853574104,"889J+54 Hà Tiên, Kien Giang, Vietnam",1862
Hoang Tan Island,20.93133152831717,106.90914926116238,"WWJ5+G5, Hoàng Tân, Yên Hưng, Quảng Ninh, Vietnam",1863
Hòn Bà (Lagi),10.651846699474946,107.802188,"MR22+PWH, Phường Bình Tân, Hàm Tân, Bình Thuận, Vietnam",1864
Hòn Bằng,20.94386940040329,107.1032461,"D03-03 Monbay Hạ Long, Trần Quốc Nghiễn, Hồng Hải, Thành phố Hạ Long, Quảng Ninh, Vietnam",1865
Hòn Bịp,12.717970936167152,109.302354369897,"P892+5W Vạn Ninh District, Khánh Hòa, Vietnam",1866
Hòn Bùi Xám,20.837247879683687,107.12002902839316,"R4PC+V2 Cát Hải, Hai Phong, Vietnam",1867
Hòn Cao Cát,9.322519499410465,103.5295884,"8GFH+2R Thổ Châu, Thành phố Phú Quốc, Kiên Giang, Vietnam",1868
Hòn Chút,11.779401505413595,109.21800085610975,"Đảo Bình Hưng, Q6H9+VGP, Cam Lập, Cam Ranh, Khánh Hòa, Vietnam",1869
Hòn Đá Bàn,9.331243199410748,103.5397808,"8GJQ+FW Thổ Châu, Thành phố Phú Quốc, Kiên Giang, Vietnam",1870
Hòn Đầu Gỗ,20.90733728428101,107.0194906690718,"W249+WQ Cát Hải, Hai Phong, Vietnam",1871
